flight_number,employee_id,role,position
TU1452,TU-CC002,cabin_chief,Position 1
TU1452,TU-FA009,flight_attendant,Position 2
TU1452,TU-FA011,flight_attendant,Position 3
TU1452,TU-FA012,flight_attendant,Position 4
TU1453,TU-P002,captain,Left Seat
TU1453,TU-FO004,first_officer,Right Seat
TU1453,TU-CC003,cabin_chief,Position 1
TU1453,TU-FA013,flight_attendant,Position 2
TU1453,TU-FA001,flight_attendant,Position 3
TU1453,TU-FA002,flight_attendant,Position 4
TU1454,TU-P003,captain,Left Seat
TU1454,TU-FO005,first_officer,Right Seat
TU1454,TU-CC001,cabin_chief,Position 1
TU1454,TU-FA003,flight_attendant,Position 2
TU1454,TU-FA004,flight_attendant,Position 3
TU1455,TU-P004,captain,Left Seat
TU1455,TU-FO001,first_officer,Right Seat
TU1455,TU-CC002,cabin_chief,Position 1
TU1455,TU-FA007,flight_attendant,Position 2
TU1455,TU-FA008,flight_attendant,Position 3
TU1455,TU-FA009,flight_attendant,Position 4
TU1456,TU-P001,captain,Left Seat
TU1456,TU-FO002,first_officer,Right Seat
TU1456,TU-CC003,cabin_chief,Position 1
TU1456,TU-FA011,flight_attendant,Position 2
TU1456,TU-FA012,flight_attendant,Position 3
TU1456,TU-FA013,flight_attendant,Position 4
TU1457,TU-P002,captain,Left Seat
TU1457,TU-FO003,first_officer,Right Seat
TU1457,TU-CC001,cabin_chief,Position 1
TU1457,TU-FA001,flight_attendant,Position 2
TU1457,TU-FA002,flight_attendant,Position 3
TU1458,TU-P003,captain,Left Seat
TU1458,TU-FO004,first_officer,Right Seat
TU1458,TU-CC002,cabin_chief,Position 1
TU1458,TU-FA004,flight_attendant,Position 2
TU1458,TU-FA005,flight_attendant,Position 3
TU1458,TU-FA007,flight_attendant,Position 4
TU1459,TU-P004,captain,Left Seat
TU1459,TU-FO005,first_officer,Right Seat
TU1459,TU-CC003,cabin_chief,Position 1
TU1459,TU-FA008,flight_attendant,Position 2
TU1459,TU-FA009,flight_attendant,Position 3
TU1459,TU-FA011,flight_attendant,Position 4
TU1460,TU-P001,captain,Left Seat
TU1460,TU-FO001,first_officer,Right Seat
TU1460,TU-CC001,cabin_chief,Position 1
TU1460,TU-FA012,flight_attendant,Position 2
TU1460,TU-FA013,flight_attendant,Position 3
TU1461,TU-P002,captain,Left Seat
TU1461,TU-FO002,first_officer,Right Seat
TU1461,TU-CC002,cabin_chief,Position 1
TU1461,TU-FA002,flight_attendant,Position 2
TU1461,TU-FA003,flight_attendant,Position 3
TU1461,TU-FA004,flight_attendant,Position 4
TU1462,TU-P003,captain,Left Seat
TU1462,TU-FO003,first_officer,Right Seat
TU1462,TU-CC003,cabin_chief,Position 1
TU1462,TU-FA005,flight_attendant,Position 2
TU1462,TU-FA007,flight_attendant,Position 3
TU1462,TU-FA008,flight_attendant,Position 4
TU1463,TU-P004,captain,Left Seat
TU1463,TU-FO004,first_officer,Right Seat
TU1463,TU-CC001,cabin_chief,Position 1
TU1463,TU-FA009,flight_attendant,Position 2
TU1463,TU-FA011,flight_attendant,Position 3
TU1464,TU-P001,captain,Left Seat
TU1464,TU-FO005,first_officer,Right Seat
TU1464,TU-CC002,cabin_chief,Position 1
TU1464,TU-FA013,flight_attendant,Position 2
TU1464,TU-FA001,flight_attendant,Position 3
TU1464,TU-FA002,flight_attendant,Position 4
TU1465,TU-P002,captain,Left Seat
TU1465,TU-FO001,first_officer,Right Seat
TU1465,TU-CC003,cabin_chief,Position 1
TU1465,TU-FA003,flight_attendant,Position 2
TU1465,TU-FA004,flight_attendant,Position 3
TU1465,TU-FA005,flight_attendant,Position 4
TU1466,TU-P003,captain,Left Seat
TU1466,TU-FO002,first_officer,Right Seat
TU1466,TU-CC001,cabin_chief,Position 1
TU1466,TU-FA007,flight_attendant,Position 2
TU1466,TU-FA008,flight_attendant,Position 3
TU1467,TU-P004,captain,Left Seat
TU1467,TU-FO003,first_officer,Right Seat
TU1467,TU-CC002,cabin_chief,Position 1
TU1467,TU-FA011,flight_attendant,Position 2
TU1467,TU-FA012,flight_attendant,Position 3
TU1467,TU-FA013,flight_attendant,Position 4
TU1468,TU-P001,captain,Left Seat
TU1468,TU-FO004,first_officer,Right Seat
TU1468,TU-CC003,cabin_chief,Position 1
TU1468,TU-FA001,flight_attendant,Position 2
TU1468,TU-FA002,flight_attendant,Position 3
TU1468,TU-FA003,flight_attendant,Position 4
TU1469,TU-P002,captain,Left Seat
TU1469,TU-FO005,first_officer,Right Seat
TU1469,TU-CC001,cabin_chief,Position 1
TU1469,TU-FA004,flight_attendant,Position 2
TU1469,TU-FA005,flight_attendant,Position 3
TU1470,TU-P003,captain,Left Seat
TU1470,TU-FO001,first_officer,Right Seat
TU1470,TU-CC002,cabin_chief,Position 1
TU1470,TU-FA008,flight_attendant,Position 2
TU1470,TU-FA009,flight_attendant,Position 3
TU1470,TU-FA011,flight_attendant,Position 4
TU1471,TU-P004,captain,Left Seat
TU1471,TU-FO002,first_officer,Right Seat
TU1471,TU-CC003,cabin_chief,Position 1
TU1471,TU-FA012,flight_attendant,Position 2
TU1471,TU-FA013,flight_attendant,Position 3
TU1471,TU-FA001,flight_attendant,Position 4
TU1472,TU-P001,captain,Left Seat
TU1472,TU-FO003,first_officer,Right Seat
TU1472,TU-CC001,cabin_chief,Position 1
TU1472,TU-FA002,flight_attendant,Position 2
TU1472,TU-FA003,flight_attendant,Position 3
TU1473,TU-P002,captain,Left Seat
TU1473,TU-FO004,first_officer,Right Seat
TU1473,TU-CC002,cabin_chief,Position 1
TU1473,TU-FA005,flight_attendant,Position 2
TU1473,TU-FA007,flight_attendant,Position 3
TU1473,TU-FA008,flight_attendant,Position 4
TU1474,TU-P003,captain,Left Seat
TU1474,TU-FO005,first_officer,Right Seat
TU1474,TU-CC003,cabin_chief,Position 1
TU1474,TU-FA009,flight_attendant,Position 2
TU1474,TU-FA011,flight_attendant,Position 3
TU1474,TU-FA012,flight_attendant,Position 4
TU1475,TU-P004,captain,Left Seat
TU1475,TU-FO001,first_officer,Right Seat
TU1475,TU-CC001,cabin_chief,Position 1
TU1475,TU-FA013,flight_attendant,Position 2
TU1475,TU-FA001,flight_attendant,Position 3
TU1476,TU-P001,captain,Left Seat
TU1476,TU-FO002,first_officer,Right Seat
TU1476,TU-CC002,cabin_chief,Position 1
TU1476,TU-FA003,flight_attendant,Position 2
TU1476,TU-FA004,flight_attendant,Position 3
TU1476,TU-FA005,flight_attendant,Position 4
TU1477,TU-P002,captain,Left Seat
TU1477,TU-FO003,first_officer,Right Seat
TU1477,TU-CC003,cabin_chief,Position 1
TU1477,TU-FA007,flight_attendant,Position 2
TU1477,TU-FA008,flight_attendant,Position 3
TU1477,TU-FA009,flight_attendant,Position 4
TU1478,TU-P003,captain,Left Seat
TU1478,TU-FO004,first_officer,Right Seat
TU1478,TU-CC001,cabin_chief,Position 1
TU1478,TU-FA011,flight_attendant,Position 2
TU1478,TU-FA012,flight_attendant,Position 3
TU1479,TU-P004,captain,Left Seat
TU1479,TU-FO005,first_officer,Right Seat
TU1479,TU-CC002,cabin_chief,Position 1
TU1479,TU-FA001,flight_attendant,Position 2
TU1479,TU-FA002,flight_attendant,Position 3
TU1479,TU-FA003,flight_attendant,Position 4
TU1480,TU-P001,captain,Left Seat
TU1480,TU-FO001,first_officer,Right Seat
TU1480,TU-CC003,cabin_chief,Position 1
TU1480,TU-FA004,flight_attendant,Position 2
TU1480,TU-FA005,flight_attendant,Position 3
TU1480,TU-FA007,flight_attendant,Position 4
TU1481,TU-P002,captain,Left Seat
TU1481,TU-FO002,first_officer,Right Seat
TU1481,TU-CC001,cabin_chief,Position 1
TU1481,TU-FA008,flight_attendant,Position 2
TU1481,TU-FA009,flight_attendant,Position 3
TU1482,TU-P003,captain,Left Seat
TU1482,TU-FO003,first_officer,Right Seat
TU1482,TU-CC002,cabin_chief,Position 1
TU1482,TU-FA012,flight_attendant,Position 2
TU1482,TU-FA013,flight_attendant,Position 3
TU1482,TU-FA001,flight_attendant,Position 4
TU1483,TU-P004,captain,Left Seat
TU1483,TU-FO004,first_officer,Right Seat
TU1483,TU-CC003,cabin_chief,Position 1
TU1483,TU-FA002,flight_attendant,Position 2
TU1483,TU-FA003,flight_attendant,Position 3
TU1483,TU-FA004,flight_attendant,Position 4
TU1484,TU-P001,captain,Left Seat
TU1484,TU-FO005,first_officer,Right Seat
TU1484,TU-CC001,cabin_chief,Position 1
TU1484,TU-FA005,flight_attendant,Position 2
TU1484,TU-FA007,flight_attendant,Position 3
TU1485,TU-P002,captain,Left Seat
TU1485,TU-FO001,first_officer,Right Seat
TU1485,TU-CC002,cabin_chief,Position 1
TU1485,TU-FA009,flight_attendant,Position 2
TU1485,TU-FA011,flight_attendant,Position 3
TU1485,TU-FA012,flight_attendant,Position 4
TU1486,TU-P003,captain,Left Seat
TU1486,TU-FO002,first_officer,Right Seat
TU1486,TU-CC003,cabin_chief,Position 1
TU1486,TU-FA013,flight_attendant,Position 2
TU1486,TU-FA001,flight_attendant,Position 3
TU1486,TU-FA002,flight_attendant,Position 4
TU1487,TU-P004,captain,Left Seat
TU1487,TU-FO003,first_officer,Right Seat
TU1487,TU-CC001,cabin_chief,Position 1
TU1487,TU-FA003,flight_attendant,Position 2
TU1487,TU-FA004,flight_attendant,Position 3
TU1488,TU-P001,captain,Left Seat
TU1488,TU-FO004,first_officer,Right Seat
TU1488,TU-CC002,cabin_chief,Position 1
TU1488,TU-FA007,flight_attendant,Position 2
TU1488,TU-FA008,flight_attendant,Position 3
TU1488,TU-FA009,flight_attendant,Position 4
TU1489,TU-P002,captain,Left Seat
TU1489,TU-FO005,first_officer,Right Seat
TU1489,TU-CC003,cabin_chief,Position 1
TU1489,TU-FA011,flight_attendant,Position 2
TU1489,TU-FA012,flight_attendant,Position 3
TU1489,TU-FA013,flight_attendant,Position 4
TU1490,TU-P003,captain,Left Seat
TU1490,TU-FO001,first_officer,Right Seat
TU1490,TU-CC001,cabin_chief,Position 1
TU1490,TU-FA001,flight_attendant,Position 2
TU1490,TU-FA002,flight_attendant,Position 3
TU1491,TU-P004,captain,Left Seat
TU1491,TU-FO002,first_officer,Right Seat
TU1491,TU-CC002,cabin_chief,Position 1
TU1491,TU-FA004,flight_attendant,Position 2
TU1491,TU-FA005,flight_attendant,Position 3
TU1491,TU-FA007,flight_attendant,Position 4
TU1492,TU-P001,captain,Left Seat
TU1492,TU-FO003,first_officer,Right Seat
TU1492,TU-CC003,cabin_chief,Position 1
TU1492,TU-FA008,flight_attendant,Position 2
TU1492,TU-FA009,flight_attendant,Position 3
TU1492,TU-FA011,flight_attendant,Position 4
TU1493,TU-P002,captain,Left Seat
TU1493,TU-FO004,first_officer,Right Seat
TU1493,TU-CC001,cabin_chief,Position 1
TU1493,TU-FA012,flight_attendant,Position 2
TU1493,TU-FA013,flight_attendant,Position 3
TU1494,TU-P003,captain,Left Seat
TU1494,TU-FO005,first_officer,Right Seat
TU1494,TU-CC002,cabin_chief,Position 1
TU1494,TU-FA002,flight_attendant,Position 2
TU1494,TU-FA003,flight_attendant,Position 3
TU1494,TU-FA004,flight_attendant,Position 4
TU1495,TU-P004,captain,Left Seat
TU1495,TU-FO001,first_officer,Right Seat
TU1495,TU-CC003,cabin_chief,Position 1
TU1495,TU-FA005,flight_attendant,Position 2
TU1495,TU-FA007,flight_attendant,Position 3
TU1495,TU-FA008,flight_attendant,Position 4
TU1496,TU-P001,captain,Left Seat
TU1496,TU-FO002,first_officer,Right Seat
TU1496,TU-CC001,cabin_chief,Position 1
TU1496,TU-FA009,flight_attendant,Position 2
TU1496,TU-FA011,flight_attendant,Position 3
TU1497,TU-P002,captain,Left Seat
TU1497,TU-FO003,first_officer,Right Seat
TU1497,TU-CC002,cabin_chief,Position 1
TU1497,TU-FA013,flight_attendant,Position 2
TU1497,TU-FA001,flight_attendant,Position 3
TU1497,TU-FA002,flight_attendant,Position 4
TU1498,TU-P003,captain,Left Seat
TU1498,TU-FO004,first_officer,Right Seat
TU1498,TU-CC003,cabin_chief,Position 1
TU1498,TU-FA003,flight_attendant,Position 2
TU1498,TU-FA004,flight_attendant,Position 3
TU1498,TU-FA005,flight_attendant,Position 4
TU1499,TU-P004,captain,Left Seat
TU1499,TU-FO005,first_officer,Right Seat
TU1499,TU-CC001,cabin_chief,Position 1
TU1499,TU-FA007,flight_attendant,Position 2
TU1499,TU-FA008,flight_attendant,Position 3
TU1500,TU-P001,captain,Left Seat
TU1500,TU-FO001,first_officer,Right Seat
TU1500,TU-CC002,cabin_chief,Position 1
TU1500,TU-FA011,flight_attendant,Position 2
TU1500,TU-FA012,flight_attendant,Position 3
TU1500,TU-FA013,flight_attendant,Position 4
TU1501,TU-P002,captain,Left Seat
TU1501,TU-FO002,first_officer,Right Seat
TU1501,TU-CC003,cabin_chief,Position 1
TU1501,TU-FA001,flight_attendant,Position 2
TU1501,TU-FA002,flight_attendant,Position 3
TU1501,TU-FA003,flight_attendant,Position 4
TU1502,TU-P003,captain,Left Seat
TU1502,TU-FO003,first_officer,Right Seat
TU1502,TU-CC001,cabin_chief,Position 1
TU1502,TU-FA004,flight_attendant,Position 2
TU1502,TU-FA005,flight_attendant,Position 3
TU1503,TU-P004,captain,Left Seat
TU1503,TU-FO004,first_officer,Right Seat
TU1503,TU-CC002,cabin_chief,Position 1
TU1503,TU-FA008,flight_attendant,Position 2
TU1503,TU-FA009,flight_attendant,Position 3
TU1503,TU-FA011,flight_attendant,Position 4
TU1504,TU-P001,captain,Left Seat
TU1504,TU-FO005,first_officer,Right Seat
TU1504,TU-CC003,cabin_chief,Position 1
TU1504,TU-FA012,flight_attendant,Position 2
TU1504,TU-FA013,flight_attendant,Position 3
TU1504,TU-FA001,flight_attendant,Position 4
TU1505,TU-P002,captain,Left Seat
TU1505,TU-FO001,first_officer,Right Seat
TU1505,TU-CC001,cabin_chief,Position 1
TU1505,TU-FA002,flight_attendant,Position 2
TU1505,TU-FA003,flight_attendant,Position 3
TU1506,TU-P003,captain,Left Seat
TU1506,TU-FO002,first_officer,Right Seat
TU1506,TU-CC002,cabin_chief,Position 1
TU1506,TU-FA005,flight_attendant,Position 2
TU1506,TU-FA007,flight_attendant,Position 3
TU1506,TU-FA008,flight_attendant,Position 4
TU1507,TU-P004,captain,Left Seat
TU1507,TU-FO003,first_officer,Right Seat
TU1507,TU-CC003,cabin_chief,Position 1
TU1507,TU-FA009,flight_attendant,Position 2
TU1507,TU-FA011,flight_attendant,Position 3
TU1507,TU-FA012,flight_attendant,Position 4
TU1508,TU-P001,captain,Left Seat
TU1508,TU-FO004,first_officer,Right Seat
TU1508,TU-CC001,cabin_chief,Position 1
TU1508,TU-FA013,flight_attendant,Position 2
TU1508,TU-FA001,flight_attendant,Position 3
TU1509,TU-P002,captain,Left Seat
TU1509,TU-FO005,first_officer,Right Seat
TU1509,TU-CC002,cabin_chief,Position 1
TU1509,TU-FA003,flight_attendant,Position 2
TU1509,TU-FA004,flight_attendant,Position 3
TU1509,TU-FA005,flight_attendant,Position 4
TU1510,TU-P003,captain,Left Seat
TU1510,TU-FO001,first_officer,Right Seat
TU1510,TU-CC003,cabin_chief,Position 1
TU1510,TU-FA007,flight_attendant,Position 2
TU1510,TU-FA008,flight_attendant,Position 3
TU1510,TU-FA009,flight_attendant,Position 4
TU1511,TU-P004,captain,Left Seat
TU1511,TU-FO002,first_officer,Right Seat
TU1511,TU-CC001,cabin_chief,Position 1
TU1511,TU-FA011,flight_attendant,Position 2
TU1511,TU-FA012,flight_attendant,Position 3
TU1512,TU-P001,captain,Left Seat
TU1512,TU-FO003,first_officer,Right Seat
TU1512,TU-CC002,cabin_chief,Position 1
TU1512,TU-FA001,flight_attendant,Position 2
TU1512,TU-FA002,flight_attendant,Position 3
TU1512,TU-FA003,flight_attendant,Position 4
TU1513,TU-P002,captain,Left Seat
TU1513,TU-FO004,first_officer,Right Seat
TU1513,TU-CC003,cabin_chief,Position 1
TU1513,TU-FA004,flight_attendant,Position 2
TU1513,TU-FA005,flight_attendant,Position 3
TU1513,TU-FA007,flight_attendant,Position 4
TU1514,TU-P003,captain,Left Seat
TU1514,TU-FO005,first_officer,Right Seat
TU1514,TU-CC001,cabin_chief,Position 1
TU1514,TU-FA008,flight_attendant,Position 2
TU1514,TU-FA009,flight_attendant,Position 3
TU1515,TU-P004,captain,Left Seat
TU1515,TU-FO001,first_officer,Right Seat
TU1515,TU-CC002,cabin_chief,Position 1
TU1515,TU-FA012,flight_attendant,Position 2
TU1515,TU-FA013,flight_attendant,Position 3
TU1515,TU-FA001,flight_attendant,Position 4
TU1516,TU-P001,captain,Left Seat
TU1516,TU-FO002,first_officer,Right Seat
TU1516,TU-CC003,cabin_chief,Position 1
TU1516,TU-FA002,flight_attendant,Position 2
TU1516,TU-FA003,flight_attendant,Position 3
TU1516,TU-FA004,flight_attendant,Position 4
TU1517,TU-P002,captain,Left Seat
TU1517,TU-FO003,first_officer,Right Seat
TU1517,TU-CC001,cabin_chief,Position 1
TU1517,TU-FA005,flight_attendant,Position 2
TU1517,TU-FA007,flight_attendant,Position 3
TU1518,TU-P003,captain,Left Seat
TU1518,TU-FO004,first_officer,Right Seat
TU1518,TU-CC002,cabin_chief,Position 1
TU1518,TU-FA009,flight_attendant,Position 2
TU1518,TU-FA011,flight_attendant,Position 3
TU1518,TU-FA012,flight_attendant,Position 4
TU1519,TU-P004,captain,Left Seat
TU1519,TU-FO005,first_officer,Right Seat
TU1519,TU-CC003,cabin_chief,Position 1
TU1519,TU-FA013,flight_attendant,Position 2
TU1519,TU-FA001,flight_attendant,Position 3
TU1519,TU-FA002,flight_attendant,Position 4
TU1520,TU-P001,captain,Left Seat
TU1520,TU-FO001,first_officer,Right Seat
TU1520,TU-CC001,cabin_chief,Position 1
TU1520,TU-FA003,flight_attendant,Position 2
TU1520,TU-FA004,flight_attendant,Position 3
TU1521,TU-P002,captain,Left Seat
TU1521,TU-FO002,first_officer,Right Seat
TU1521,TU-CC002,cabin_chief,Position 1
TU1521,TU-FA007,flight_attendant,Position 2
TU1521,TU-FA008,flight_attendant,Position 3
TU1521,TU-FA009,flight_attendant,Position 4
TU1522,TU-P003,captain,Left Seat
TU1522,TU-FO003,first_officer,Right Seat
TU1522,TU-CC003,cabin_chief,Position 1
TU1522,TU-FA011,flight_attendant,Position 2
TU1522,TU-FA012,flight_attendant,Position 3
TU1522,TU-FA013,flight_attendant,Position 4
TU1523,TU-P004,captain,Left Seat
TU1523,TU-FO004,first_officer,Right Seat
TU1523,TU-CC001,cabin_chief,Position 1
TU1523,TU-FA001,flight_attendant,Position 2
TU1523,TU-FA002,flight_attendant,Position 3
TU1524,TU-P001,captain,Left Seat
TU1524,TU-FO005,first_officer,Right Seat
TU1524,TU-CC002,cabin_chief,Position 1
TU1524,TU-FA004,flight_attendant,Position 2
TU1524,TU-FA005,flight_attendant,Position 3
TU1524,TU-FA007,flight_attendant,Position 4
TU1525,TU-P002,captain,Left Seat
TU1525,TU-FO001,first_officer,Right Seat
TU1525,TU-CC003,cabin_chief,Position 1
TU1525,TU-FA008,flight_attendant,Position 2
TU1525,TU-FA009,flight_attendant,Position 3
TU1525,TU-FA011,flight_attendant,Position 4
TU1526,TU-P003,captain,Left Seat
TU1526,TU-FO002,first_officer,Right Seat
TU1526,TU-CC001,cabin_chief,Position 1
TU1526,TU-FA012,flight_attendant,Position 2
TU1526,TU-FA013,flight_attendant,Position 3
TU1527,TU-P004,captain,Left Seat
TU1527,TU-FO003,first_officer,Right Seat
TU1527,TU-CC002,cabin_chief,Position 1
TU1527,TU-FA002,flight_attendant,Position 2
TU1527,TU-FA003,flight_attendant,Position 3
TU1527,TU-FA004,flight_attendant,Position 4
TU1528,TU-P001,captain,Left Seat
TU1528,TU-FO004,first_officer,Right Seat
TU1528,TU-CC003,cabin_chief,Position 1
TU1528,TU-FA005,flight_attendant,Position 2
TU1528,TU-FA007,flight_attendant,Position 3
TU1528,TU-FA008,flight_attendant,Position 4
TU1529,TU-P002,captain,Left Seat
TU1529,TU-FO005,first_officer,Right Seat
TU1529,TU-CC001,cabin_chief,Position 1
TU1529,TU-FA009,flight_attendant,Position 2
TU1529,TU-FA011,flight_attendant,Position 3
TU1530,TU-P003,captain,Left Seat
TU1530,TU-FO001,first_officer,Right Seat
TU1530,TU-CC002,cabin_chief,Position 1
TU1530,TU-FA013,flight_attendant,Position 2
TU1530,TU-FA001,flight_attendant,Position 3
TU1530,TU-FA002,flight_attendant,Position 4
TU1531,TU-P004,captain,Left Seat
TU1531,TU-FO002,first_officer,Right Seat
TU1531,TU-CC003,cabin_chief,Position 1
TU1531,TU-FA003,flight_attendant,Position 2
TU1531,TU-FA004,flight_attendant,Position 3
TU1531,TU-FA005,flight_attendant,Position 4
TU1532,TU-P001,captain,Left Seat
TU1532,TU-FO003,first_officer,Right Seat
TU1532,TU-CC001,cabin_chief,Position 1
TU1532,TU-FA007,flight_attendant,Position 2
TU1532,TU-FA008,flight_attendant,Position 3
TU1533,TU-P002,captain,Left Seat
TU1533,TU-FO004,first_officer,Right Seat
TU1533,TU-CC002,cabin_chief,Position 1
TU1533,TU-FA011,flight_attendant,Position 2
TU1533,TU-FA012,flight_attendant,Position 3
TU1533,TU-FA013,flight_attendant,Position 4
TU1534,TU-P003,captain,Left Seat
TU1534,TU-FO005,first_officer,Right Seat
TU1534,TU-CC003,cabin_chief,Position 1
TU1534,TU-FA001,flight_attendant,Position 2
TU1534,TU-FA002,flight_attendant,Position 3
TU1534,TU-FA003,flight_attendant,Position 4
TU1535,TU-P004,captain,Left Seat
TU1535,TU-FO001,first_officer,Right Seat
TU1535,TU-CC001,cabin_chief,Position 1
TU1535,TU-FA004,flight_attendant,Position 2
TU1535,TU-FA005,flight_attendant,Position 3
TU1536,TU-P001,captain,Left Seat
TU1536,TU-FO002,first_officer,Right Seat
